Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
shiloh-top-1,Shiloh - Top,"<p>The Shiloh bottom, available in Yellow and Pink. Made in Europe with premium Italian Lycra.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,Yellow,,Size,M,,,,,SHILOH-TOP-YELLOW-M,0.0,shopify,3,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,draft
shiloh-top-1,,,,,,,,Color,Yellow,,Size,L,,,,,SHILOH-TOP-YELLOW-L,0.0,shopify,2,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/64f32aad1384ee47.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
shiloh-top-1,,,,,,,,Color,Yellow,,Size,S,,,,,,0.0,shopify,1,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5bb3234f6de7933d.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
shiloh-top-1,,,,,,,,Color,Pink,,Size,M,,,,,SHILOH-TOP-PINK-M,0.0,shopify,1,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
shiloh-top-1,,,,,,,,Color,Pink,,Size,L,,,,,SHILOH-TOP-PINK-L,0.0,shopify,5,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
shiloh-top-1,,,,,,,,Color,Pink,,Size,S,,,,,,0.0,shopify,0,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
swimsuit-hadley,Swimsuit Hadley,"<p>Swimsuit Hadley — a sculpted swimsuit in premium Italian lycra, made in Europe. Available in Beige and Green. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Color,Beige,,Size,S,,,,,SWIMSUIT-HADLEY-BEIGE-S,0.0,shopify,7,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4445a5f8878871ef.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4445a5f8878871ef.jpg,g,,,draft
swimsuit-hadley,,,,,,,,Color,Beige,,Size,M,,,,,SWIMSUIT-HADLEY-BEIGE-M,0.0,shopify,7,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/dbbdd899ef885dd9.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4445a5f8878871ef.jpg,g,,,
swimsuit-hadley,,,,,,,,Color,Green,,Size,S,,,,,SWIMSUIT-HADLEY-GREEN-S,0.0,shopify,7,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0e88b88dac71bcfe.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/109d6aff23b612d9.jpg,g,,,
swimsuit-hadley,,,,,,,,Color,Green,,Size,M,,,,,SWIMSUIT-HADLEY-GREEN-M,0.0,shopify,6,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/eaf43455d88ad7b4.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/109d6aff23b612d9.jpg,g,,,
swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/33ac61226e6ba284.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/109d6aff23b612d9.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c1f6af9b4f8ed88a.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0e72a0cf8e867e19.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-bottom,Willow (Bottom),<p>The Willow bottom — sold separately from the top. Offered in the matching print and in White. Made in Europe with premium Italian Lycra. True to size.</p>,Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,Matching,,Size,S,,,,,WILLOW-BOTTOM-MATCHING-S,0.0,shopify,4,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/fe07f2b18e01b0de.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/fe07f2b18e01b0de.jpg,g,,,draft
willow-bottom,,,,,,,,Color,Matching,,Size,M,,,,,WILLOW-BOTTOM-MATCHING-M,0.0,shopify,6,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/873f1db291aeae89.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/fe07f2b18e01b0de.jpg,g,,,
willow-bottom,,,,,,,,Color,Matching,,Size,L,,,,,WILLOW-BOTTOM-MATCHING-L,0.0,shopify,1,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1dc478af5495f823.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/fe07f2b18e01b0de.jpg,g,,,
willow-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ea265af8570fd6ba.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b144bab4df1bdeb8.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-top,Willow (Top),<p>The Willow top. A matching dress and turban are available in the same material. Sold separately from the Willow bottom. Made in Europe with premium Italian Lycra. True to size.</p>,Pecan Moon,Apparel & Accessories > Clothing,Top,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,WILLOW-TOP-S,0.0,shopify,5,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c41212510f95ed84.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c41212510f95ed84.jpg,g,,,draft
willow-top,,,,,,,,Size,M,,,,,,,,WILLOW-TOP-M,0.0,shopify,5,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/873f1db291aeae89.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c41212510f95ed84.jpg,g,,,
willow-top,,,,,,,,Size,L,,,,,,,,WILLOW-TOP-L,0.0,shopify,1,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ea265af8570fd6ba.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c41212510f95ed84.jpg,g,,,
willow-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1dc478af5495f823.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d10c8d6766fd45a3.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ximena,Ximena,"<p>Available in Petrol Blue and Yellow. Materials: 100% Viscose Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Color,Yellow,,Size,XS,,,,,XIMENA-YELLOW-XS,0.0,shopify,1,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ad755df95040d9a.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ad755df95040d9a.jpg,g,,,draft
ximena,,,,,,,,Color,Yellow,,Size,S,,,,,XIMENA-YELLOW-S,0.0,shopify,1,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4d63c9ac69dcc1aa.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ad755df95040d9a.jpg,g,,,
ximena,,,,,,,,Color,Petrol Blue,,Size,XS,,,,,XIMENA-PETROL-XS,0.0,shopify,2,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/71e48bf09671d2bb.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ad755df95040d9a.jpg,g,,,
ximena,,,,,,,,Color,Petrol Blue,,Size,S,,,,,XIMENA-PETROL-S,0.0,shopify,2,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/926b32b3dfb52fda.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ad755df95040d9a.jpg,g,,,
ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/668518a611b04b4c.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/299de032c85675eb.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/748198234efa684e.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/86e8ef025ca534f5.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/26469fb2bea5a95f.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9f6797d90d59de3c.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/aa84e656ed702017.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,Zoya - Jeans Skirt,"<p>The Zoya skirt in blue. A versatile skirt for day to night. Available in sizes S, M and L.</p>",Pecan Moon,Apparel & Accessories > Clothing > Skirts,Skirt,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,ZOYA-JEANS-SKIRT-BLUE-S,0.0,shopify,1,deny,manual,125.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/597e1651c980c5dd.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/597e1651c980c5dd.jpg,g,,,draft
zoya-jeans-skirt,,,,,,,,Size,M,,,,,,,,ZOYA-JEANS-SKIRT-BLUE-M,0.0,shopify,4,deny,manual,125.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a99133f4dfc8cc67.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/597e1651c980c5dd.jpg,g,,,
zoya-jeans-skirt,,,,,,,,Size,L,,,,,,,,ZOYA-JEANS-SKIRT-BLUE-L,0.0,shopify,5,deny,manual,125.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/88a03201d8304b26.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/597e1651c980c5dd.jpg,g,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/dbcda79a472fa85e.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/18b73c95b73124e6.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/329bc1490c2cef6a.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c808c323382120e7.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/337c0f770796bdff.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/78e4ba983c00a7c1.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6a6c744dc4163c14.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ac7b021a2f1f7c83.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,Barbara,"<p>Barbara, elegant one piece light brown color. Made in Europe with premium Italian Lycra.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"Swimwear & Resortwear, drop-2-launch",false,Size,One Size,,,,,,,,BARBARA-OS,0.0,shopify,0,deny,manual,235.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f66a8d431cc06832.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f66a8d431cc06832.jpg,g,,,draft
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cc2493236c8ec243.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/404843f3c4b76624.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3421a3c280b4ca6a.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/261c2d0dfd937f15.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6a09ccb5c23b4fdc.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/76357dadc7184d2d.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1b4cd566baa3503f.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a062600211685f8d.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-hattie,Hattie,<p>The Hattie dress in black / gold. A statement piece for day or evening. Perfect for evening and party. One size.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"Swimwear & Resortwear, drop-2-launch",false,Size,One Size,,Color,black,,,,,DRESS-HATTIE-OS,0.0,shopify,0,deny,manual,395.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/668fee049ac41af5.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/668fee049ac41af5.jpg,g,,,draft
dress-hattie,,,,,,,,Size,One Size,,Color,gold,,,,,084-GLD-OS,0.0,shopify,0,deny,manual,395.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d3ecc6aae673dfd1.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/668fee049ac41af5.jpg,g,,,
dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/71d4117155e77b79.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7e2801ac4d7f2cb2.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cb26f4f4a47248e5.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/48edd12c6726f52f.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/908d134858df34fb.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anges-bottom,Agnes (Bottom),"<p>The Agnes bottoms in black. Designed for an easy, flattering fit. Available in sizes XS, S and M. Designed to pair with the matching Agnes top (sold separately).</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,XS,,,,,,,,ANGES-BOTTOM-BLACK-XS,0.0,shopify,4,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ac926608d1faea2.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ac926608d1faea2.jpg,g,,,draft
anges-bottom,,,,,,,,Size,S,,,,,,,,ANGES-BOTTOM-BLACK-S,0.0,shopify,0,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/58ebe26a65d8abf8.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ac926608d1faea2.jpg,g,,,
anges-bottom,,,,,,,,Size,M,,,,,,,,ANGES-BOTTOM-BLACK-M,0.0,shopify,17,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6572feeb53502e03.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4ac926608d1faea2.jpg,g,,,
aurora-bottom,Aurora (Bottom),"<p>The Aurora bottoms in white. Designed for an easy, flattering fit. Available in sizes XS, S and M.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,White,,Size,XS,,,,,AURORABOTTOM-WHITE-XS,0.0,shopify,3,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/11d28b10c7acf764.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/11d28b10c7acf764.jpg,g,,,draft
aurora-bottom,,,,,,,,Color,White,,Size,S,,,,,AURORABOTTOM-WHITE-S,0.0,shopify,8,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bee5d7d8fe4cd6c3.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/11d28b10c7acf764.jpg,g,,,
aurora-bottom,,,,,,,,Color,White,,Size,M,,,,,AURORABOTTOM-WHITE-M,0.0,shopify,6,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f052d6236f0cd4aa.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/11d28b10c7acf764.jpg,g,,,
river-bottom,River (Bottom),"<p>The River sequins bikini bottom in black/white. Sold separately from the River top. Color: Black/White. Materials: Sequins. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,One Size,,,,,,,,RIVER-BOTTOM-BLACK-OS,0.0,shopify,0,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1e5da5b2af3e537c.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1e5da5b2af3e537c.jpg,g,,,draft
river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a726585fa2aa572f.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e2fbe0e4bfc96c95.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/2ee04138f2407f3a.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ec0fcfe38d34bdc2.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sarah-bottom,Sarah (Bottom),"<p>The Sarah bottoms. Designed for an easy, flattering fit. One size. Designed to pair with the matching Sarah top (sold separately).</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,One Size,,,,,,,,SARAH-BOTTOM-OS,0.0,shopify,0,deny,manual,80.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1b81a5ef7d90336f.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1b81a5ef7d90336f.jpg,g,,,draft
sarah-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/717a237676e48c2f.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sarah-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/68de752bfc089b95.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selena-bottom,Selena (Bottom),"<p>The Selena bottom in a tiger-print viscose, the matching piece to the Selena top (sold separately). Material: 100% viscose, tiger print.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,One Size,,,,,,,,SELENA-BOTTOM-TIGER-OS,0.0,shopify,0,deny,manual,50.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01e7c60d4e522c6c.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01e7c60d4e522c6c.jpg,g,,,draft
